event_date,employee_id,event_type,event_reason,salary_local_before,salary_local_after,currency_code
2025-09-30,E05123,Hire,Backfill,,148646426.70536137,COP
2025-09-30,E05124,Hire,Backfill,,150200987.08550188,COP
2025-09-30,E05125,Hire,Backfill,,195727372.73717266,COP
2025-09-30,E05126,Hire,Backfill,,333826.4391937237,BRL
2025-09-30,E05127,Hire,Backfill,,266723.82687203673,BRL
2025-09-30,E05128,Hire,Backfill,,331685.57709410234,BRL
2025-09-30,E05129,Hire,Backfill,,279114.1169449639,BRL
2025-09-30,E05130,Hire,Backfill,,321420.7859585262,BRL
2025-09-30,E05131,Hire,Backfill,,97734.34491936717,SGD
2025-09-30,E05132,Hire,Backfill,,96642.86246550016,SGD
2025-09-30,E05133,Hire,Backfill,,103176.44786142773,SGD
2025-09-30,E05134,Hire,Backfill,,104705.3596440764,SGD
2025-09-30,E05135,Hire,Backfill,,103590.2770626317,SGD
2025-09-30,E05136,Hire,Span Rebalance,,252200514.93173903,COP
2025-09-30,E05137,Hire,Span Rebalance,,233945712.46545058,COP
2025-09-30,E05138,Hire,Span Rebalance,,128378.03277025936,EUR
2025-09-30,E05139,Hire,Span Rebalance,,135946.21910765368,EUR
2025-09-30,E05140,Hire,Span Rebalance,,188018.61637733906,SGD
2025-09-30,E05141,Hire,New Position,,158774.16133457987,SGD
2025-09-30,E05142,Hire,New Position,,192700.4917310824,SGD
2025-09-30,E05143,Hire,New Position,,114072.73106025341,USD
2025-09-30,E05144,Hire,New Position,,146005.91551512075,USD
2025-09-30,E05145,Hire,New Position,,79768.86397505477,USD
2025-09-30,E05146,Hire,New Position,,208920.07670356194,USD
2025-09-30,E05147,Hire,New Position,,77453.96800425298,EUR
2025-09-30,E05148,Hire,New Position,,821892.5911091507,MXN
2025-09-30,E05149,Hire,New Position,,79408.31833533339,SGD
2025-09-30,E05150,Hire,New Position,,71469.93832167254,SGD
2025-09-30,E05151,Hire,New Position,,89153.20112346212,USD
2025-09-30,E05152,Hire,New Position,,232056.07497715214,BRL
2025-09-30,E05153,Hire,New Position,,165386656.02068898,COP
2025-09-30,E05154,Hire,New Position,,212791.28241901958,SGD
2025-09-30,E05155,Hire,New Position,,718903.7378342185,MXN
2025-09-30,E05156,Hire,New Position,,99703.67836399727,USD
2025-09-30,E05157,Hire,New Position,,166463284.9117005,COP
2025-09-30,E05158,Hire,New Position,,77145.38519050514,EUR
2025-09-30,E05159,Hire,New Position,,317025.57858066494,USD
2025-09-30,E05160,Hire,New Position,,1161129.2814488572,MXN
2025-09-30,E05161,Hire,New Position,,64118.405389589854,EUR
2025-09-30,E05162,Hire,New Position,,79474292.89280483,COP
2025-09-30,E05163,Hire,New Position,,88891.66938024152,USD
2025-09-30,E05164,Hire,New Position,,178794.74506844243,USD
2025-09-30,E05165,Hire,New Position,,104436231.4450355,COP
2025-09-30,E05166,Hire,New Position,,112439.02193454395,EUR
2025-09-30,E05167,Hire,New Position,,785493.8012859937,MXN
2025-09-30,E05168,Hire,New Position,,74158.29941323577,GBP
2025-09-30,E05169,Hire,New Position,,179571513.6854443,COP
2025-09-30,E05170,Hire,New Position,,129626.91657097146,SGD
2025-09-30,E05171,Hire,New Position,,83338.63856847354,USD
2025-09-30,E05172,Hire,New Position,,111868.23675142799,SGD
2025-09-30,E05173,Hire,New Position,,85669.85718303893,GBP
2025-09-30,E05174,Hire,New Position,,142322036.99612448,COP
2025-09-30,E05175,Hire,New Position,,206600.40130809648,SGD
2025-09-30,E05176,Hire,New Position,,164158.0313717676,USD
2025-09-30,E05177,Hire,New Position,,1872820.238402957,MXN
2025-09-30,E05178,Hire,New Position,,113019.19832508558,USD
2025-09-30,E05179,Hire,New Position,,196827.74801478564,SGD
2025-09-30,E05180,Hire,New Position,,77463.23601275012,USD
2025-09-30,E05181,Hire,New Position,,119957.61666088564,USD
2025-09-30,E05182,Hire,New Position,,119938.07272152996,SGD
2025-09-30,E05183,Hire,New Position,,67935.28989164054,USD
2025-09-30,E05184,Hire,New Position,,134090.44053745843,USD
2025-09-30,E05185,Hire,New Position,,136286811.9618004,COP
2025-09-30,E05186,Hire,New Position,,59464.99414505945,GBP
2025-09-30,E05187,Hire,New Position,,236348.77552703125,SGD
2025-09-30,E05188,Hire,New Position,,241127016.12207615,COP
2025-09-30,E05189,Hire,New Position,,99635.95496604289,EUR
2025-10-31,E00138,Promotion,Career Progression,197756.96415925928,223454.3166405928,USD
2025-10-31,E00339,Promotion,Career Progression,173612.43584156738,192998.29829696793,SGD
2025-10-31,E00362,Promotion,Career Progression,143288.13615074052,160451.7846433598,SGD
2025-10-31,E00510,Promotion,Career Progression,134544.57531744346,146944.9750495831,SGD
2025-10-31,E00563,Promotion,Career Progression,115733493.89364353,127045391.2922665,COP
2025-10-31,E00983,Promotion,Career Progression,133566.42318620102,152427.03121419647,GBP
2025-10-31,E01104,Promotion,Career Progression,145931.06515940343,162874.63068730416,EUR
2025-10-31,E01449,Promotion,Career Progression,336913.51979797566,385448.2809066731,BRL
2025-10-31,E01786,Promotion,Career Progression,120258.71373777368,130140.13120327903,USD
2025-10-31,E01859,Promotion,Career Progression,855693.2463527273,960839.2850971506,MXN
2025-10-31,E01944,Promotion,Career Progression,129090.71219338125,142761.65213675794,USD
2025-10-31,E02065,Promotion,Career Progression,195513.78147368337,223226.217410514,USD
2025-10-31,E02170,Promotion,Career Progression,61345.31869377557,69301.14463010489,USD
2025-10-31,E02540,Promotion,Career Progression,361994.101047028,415401.7585439032,BRL
2025-10-31,E02692,Promotion,Career Progression,204455867.49334022,220819654.01052904,COP
2025-10-31,E03050,Promotion,Career Progression,219941.32726100727,241393.43562912982,SGD
2025-10-31,E03082,Promotion,Career Progression,159085421.73906374,173271460.99265027,COP
2025-10-31,E03113,Promotion,Career Progression,1143988.250145869,1313068.614020427,MXN
2025-10-31,E03313,Promotion,Career Progression,187336.97641039724,211445.2172956206,SGD
2025-10-31,E03611,Promotion,Career Progression,79656.26338709358,90618.61103769745,USD
2025-10-31,E03773,Promotion,Career Progression,275986258.0670366,307813982.4692946,COP
2025-10-31,E03795,Promotion,Career Progression,166204364.0106041,181149036.80603737,COP
2025-10-31,E04112,Promotion,Career Progression,136194010.0431319,147349070.02911267,COP
2025-10-31,E04368,Promotion,Career Progression,144673.94399130714,158596.27112449854,EUR
2025-10-31,E04406,Promotion,Career Progression,143161.79073761444,156470.67470842792,EUR
2025-10-31,E04468,Promotion,Career Progression,348224.0798982895,377348.3205051262,BRL
2025-10-31,E04527,Promotion,Career Progression,319690.2987539598,348295.0179076716,BRL
2025-10-31,E04532,Promotion,Career Progression,95932.45687239092,107116.48947778884,SGD
2025-10-31,E04717,Promotion,Career Progression,120421.42080844218,130266.11944725385,GBP
2025-10-31,E04777,Promotion,Career Progression,143434.67669214727,157054.66410301958,EUR
2025-10-31,E04846,Promotion,Career Progression,241949.17403612265,277963.9223824081,BRL
2025-10-31,E00055,Voluntary Exit,Compensation,132193.82729739597,,SGD
2025-10-31,E00115,Voluntary Exit,Work-life Balance,133175436.21512811,,COP
2025-10-31,E00118,Voluntary Exit,Compensation,178394.2253190249,,GBP
2025-10-31,E00277,Voluntary Exit,Manager,137976.46380278157,,EUR
2025-10-31,E00289,Voluntary Exit,Work-life Balance,259366864.59238738,,COP
2025-10-31,E00349,Voluntary Exit,Manager,145959.90614288108,,SGD
2025-10-31,E00429,Voluntary Exit,Relocation,962726.537826835,,MXN
2025-10-31,E00496,Involuntary Exit,Performance,65369.457379851934,,EUR
2025-10-31,E00579,Voluntary Exit,Compensation,79663.92892237664,,EUR
2025-10-31,E00581,Voluntary Exit,Compensation,78640.3869740412,,EUR
2025-10-31,E00697,Voluntary Exit,Compensation,80038.00336814669,,EUR
2025-10-31,E01108,Voluntary Exit,Compensation,173970536.80385062,,COP
2025-10-31,E01118,Voluntary Exit,Compensation,146685234.84048373,,COP
2025-10-31,E01137,Voluntary Exit,Career Growth,214249.62670889538,,BRL
2025-10-31,E01295,Involuntary Exit,Restructuring,135406259.5502575,,COP
2025-10-31,E01461,Involuntary Exit,Performance,114850.06703527953,,EUR
2025-10-31,E01689,Voluntary Exit,Compensation,184164370.62447312,,COP
2025-10-31,E01726,Involuntary Exit,Performance,880227.1643700921,,MXN
2025-10-31,E01787,Voluntary Exit,Compensation,41936.59710802662,,EUR
2025-10-31,E01829,Voluntary Exit,Compensation,114301.62338135776,,USD
2025-10-31,E01843,Voluntary Exit,Relocation,331061.25217743235,,BRL
2025-10-31,E01985,Involuntary Exit,Restructuring,262149.4108154157,,BRL
2025-10-31,E02061,Voluntary Exit,Relocation,1170734.7733055647,,MXN
2025-10-31,E02125,Voluntary Exit,Compensation,372911.4986143161,,BRL
2025-10-31,E02147,Voluntary Exit,Compensation,103765333.0647649,,COP
2025-10-31,E02203,Voluntary Exit,Compensation,159863.58803085063,,SGD
2025-10-31,E02259,Voluntary Exit,Career Growth,178463421.79518658,,COP
2025-10-31,E02281,Voluntary Exit,Compensation,109054518.8422533,,COP
2025-10-31,E02367,Voluntary Exit,Career Growth,152565.65686667367,,USD
2025-10-31,E02380,Voluntary Exit,Career Growth,144351504.65961117,,COP
2025-10-31,E02810,Voluntary Exit,Career Growth,101360.77624046712,,EUR
2025-10-31,E02845,Voluntary Exit,Compensation,155718.5471765918,,SGD
2025-10-31,E02858,Voluntary Exit,Career Growth,410128.0124517535,,BRL
2025-10-31,E03005,Voluntary Exit,Compensation,93513498.92670701,,COP
2025-10-31,E03072,Voluntary Exit,Career Growth,85708.47382444044,,USD
2025-10-31,E03401,Voluntary Exit,Compensation,116366.96235944421,,USD
2025-10-31,E03482,Voluntary Exit,Compensation,93501391.82534134,,COP
2025-10-31,E03548,Voluntary Exit,Manager,116198.48909177141,,SGD
2025-10-31,E03738,Voluntary Exit,Compensation,84223.0928383364,,USD
2025-10-31,E03956,Voluntary Exit,Manager,152600.45096214494,,SGD
2025-10-31,E03980,Voluntary Exit,Compensation,100825.35028063066,,EUR
2025-10-31,E04086,Voluntary Exit,Manager,111482.74458339195,,EUR
2025-10-31,E04215,Voluntary Exit,Compensation,152597541.9955375,,COP
2025-10-31,E04340,Voluntary Exit,Compensation,156484337.15879947,,COP
2025-10-31,E04348,Voluntary Exit,Compensation,196589094.47510138,,COP
2025-10-31,E04418,Voluntary Exit,Compensation,140044.99890762294,,EUR
2025-10-31,E04444,Voluntary Exit,Career Growth,257212.12808410169,,BRL
2025-10-31,E04456,Voluntary Exit,Career Growth,252629.696303603,,BRL
2025-10-31,E04570,Involuntary Exit,Performance,102284.1905048507,,SGD
2025-10-31,E04660,Voluntary Exit,Compensation,907904.772648436,,MXN
2025-10-31,E04673,Voluntary Exit,Compensation,187087.900557349,,USD
2025-10-31,E04759,Voluntary Exit,Career Growth,122502.9291711433,,GBP
2025-10-31,E04780,Voluntary Exit,Career Growth,114139.39647542186,,GBP
2025-10-31,E04814,Voluntary Exit,Career Growth,97147.11259596032,,SGD
2025-10-31,E04846,Involuntary Exit,Restructuring,277963.9223824081,,BRL
2025-10-31,E04857,Voluntary Exit,Career Growth,161921.9203206627,,USD
2025-10-31,E04943,Voluntary Exit,Work-life Balance,74280.19935452021,,EUR
2025-10-31,E04961,Voluntary Exit,Compensation,75149.73712720387,,SGD
2025-10-31,E05190,Hire,Backfill,,179775726.409404,COP
2025-10-31,E05191,Hire,Backfill,,153664707.77711764,COP
2025-10-31,E05192,Hire,Backfill,,142235999.34502858,COP
2025-10-31,E05193,Hire,Backfill,,151547657.4857194,COP
2025-10-31,E05194,Hire,Backfill,,170879.56337415337,EUR
2025-10-31,E05195,Hire,Backfill,,166460.15264705676,EUR
2025-10-31,E05196,Hire,Backfill,,163806.9266969167,EUR
2025-10-31,E05197,Hire,Backfill,,344700.9512340909,BRL
2025-10-31,E05198,Hire,Backfill,,339304.9604498988,BRL
2025-10-31,E05199,Hire,Backfill,,320702.0897994834,BRL
2025-10-31,E05200,Hire,Backfill,,336397.79343115183,BRL
2025-10-31,E05201,Hire,Backfill,,309051.2057390742,BRL
2025-10-31,E05202,Hire,Backfill,,257266.4894479156,BRL
2025-10-31,E05203,Hire,Backfill,,100572.6288491803,SGD
2025-10-31,E05204,Hire,Backfill,,97452.26053964984,SGD
2025-10-31,E05205,Hire,Backfill,,92963.18980069028,SGD
2025-10-31,E05206,Hire,Span Rebalance,,131692.99019794533,EUR
2025-10-31,E05207,Hire,Span Rebalance,,1076997.360482648,MXN
2025-10-31,E05208,Hire,Span Rebalance,,182792.57487598286,USD
2025-10-31,E05209,Hire,Span Rebalance,,230121.03677016488,USD
2025-10-31,E05210,Hire,Span Rebalance,,132448.8195845819,EUR
2025-10-31,E05211,Hire,Span Rebalance,,136121.90597410133,GBP
2025-10-31,E05212,Hire,New Position,,226008835.21413618,COP
2025-10-31,E05213,Hire,New Position,,125378.85090049152,EUR
2025-10-31,E05214,Hire,New Position,,53898.56498556281,GBP
2025-10-31,E05215,Hire,New Position,,151803.81094022063,GBP
2025-10-31,E05216,Hire,New Position,,125981.44876619685,SGD
2025-10-31,E05217,Hire,New Position,,1076222.9922762623,MXN
2025-10-31,E05218,Hire,New Position,,270404999.55049306,COP
2025-10-31,E05219,Hire,New Position,,132096532.7559432,COP
2025-10-31,E05220,Hire,New Position,,51704.79985406414,EUR
2025-10-31,E05221,Hire,New Position,,272424.81321500527,BRL
2025-10-31,E05222,Hire,New Position,,58139.833579158054,EUR
2025-10-31,E05223,Hire,New Position,,56404.18938711488,EUR
2025-10-31,E05224,Hire,New Position,,91385.67149823796,USD
2025-10-31,E05225,Hire,New Position,,70784.868097353,EUR
2025-10-31,E05226,Hire,New Position,,122736.86363554696,SGD
2025-10-31,E05227,Hire,New Position,,90099841.84372751,COP
2025-10-31,E05228,Hire,New Position,,152503.56530779682,SGD
2025-10-31,E05229,Hire,New Position,,132308.8837685123,USD
2025-10-31,E05230,Hire,New Position,,353245.5519676065,BRL
2025-10-31,E05231,Hire,New Position,,198152.9987402701,USD
2025-10-31,E05232,Hire,New Position,,117354.35670830858,USD
2025-10-31,E05233,Hire,New Position,,109153.48844482693,USD
2025-10-31,E05234,Hire,New Position,,115377.58676443837,USD
2025-10-31,E05235,Hire,New Position,,95637077.36838937,COP
2025-10-31,E05236,Hire,New Position,,108448.95479013528,GBP
2025-10-31,E05237,Hire,New Position,,1023192.1781501103,MXN
2025-10-31,E05238,Hire,New Position,,133433.87826524625,SGD
2025-10-31,E05239,Hire,New Position,,127910.96584388927,SGD
2025-10-31,E05240,Hire,New Position,,57666.462978199335,GBP
2025-10-31,E05241,Hire,New Position,,262980.8417762482,BRL
2025-10-31,E05242,Hire,New Position,,85467.46291644669,USD
2025-10-31,E05243,Hire,New Position,,150756.22595638334,USD
2025-10-31,E05244,Hire,New Position,,105673712.09383066,COP
2025-10-31,E05245,Hire,New Position,,149110117.65060064,COP
2025-10-31,E05246,Hire,New Position,,128058.33006140735,EUR
2025-10-31,E05247,Hire,New Position,,70997.56593831467,EUR
2025-10-31,E05248,Hire,New Position,,429141.39776197716,BRL
2025-10-31,E05249,Hire,New Position,,117905.93506984651,USD
2025-10-31,E05250,Hire,New Position,,103572.5718672715,SGD
2025-10-31,E05251,Hire,New Position,,172511562.90716982,COP
2025-10-31,E05252,Hire,New Position,,66993.06441225481,USD
2025-10-31,E05253,Hire,New Position,,70357.4386707736,EUR
2025-10-31,E05254,Hire,New Position,,78294.46058224353,EUR
2025-10-31,E05255,Hire,New Position,,96908.45342197282,USD
2025-10-31,E05256,Hire,New Position,,192184.65583085787,USD
2025-10-31,E05257,Hire,New Position,,610630.4524227582,MXN
2025-10-31,E05258,Hire,New Position,,73655.17643501371,USD
2025-11-30,E00173,Promotion,Career Progression,917622.3892542192,1036319.5555690362,MXN
2025-11-30,E00205,Promotion,Career Progression,106575.3893946906,119321.24463255709,USD
2025-11-30,E00433,Promotion,Career Progression,167665.68480701363,182494.09064438648,USD
2025-11-30,E01561,Promotion,Career Progression,101841.29886744762,111129.19562149148,EUR
2025-11-30,E02119,Promotion,Career Progression,137192.95737575422,151716.38513059984,GBP
2025-11-30,E02498,Promotion,Career Progression,185019.21331348253,206666.48735271583,USD
2025-11-30,E02627,Promotion,Career Progression,58094.493132029296,65368.309186239865,EUR
2025-11-30,E02752,Promotion,Career Progression,210856.43802597793,236888.78578637622,BRL
2025-11-30,E02835,Promotion,Career Progression,65719.51056872573,75203.82085652326,EUR
2025-11-30,E03381,Promotion,Career Progression,203171.95342842693,222226.46725309716,USD
2025-11-30,E03800,Promotion,Career Progression,73676.53302274547,79735.47826744222,USD
2025-11-30,E04152,Promotion,Career Progression,165880926.6066414,180188621.0349137,COP
2025-11-30,E04216,Promotion,Career Progression,148047882.8134225,167530356.75052595,COP
2025-11-30,E04267,Promotion,Career Progression,159155410.27787527,173821223.00046045,COP
2025-11-30,E04598,Promotion,Career Progression,99865.70979856022,111735.81537290881,SGD
2025-11-30,E04690,Promotion,Career Progression,187900.8659671354,214737.15416472754,GBP
2025-11-30,E05188,Promotion,Career Progression,241127016.12207615,261588077.94746175,COP
2025-11-30,E00144,Voluntary Exit,Career Growth,1153130.9461148626,,MXN
2025-11-30,E00295,Voluntary Exit,Compensation,167841.66060397564,,EUR
2025-11-30,E00521,Voluntary Exit,Career Growth,122271.12115637776,,GBP
2025-11-30,E00558,Involuntary Exit,Restructuring,108211.37365322522,,GBP
2025-11-30,E00621,Voluntary Exit,Career Growth,151571.42578678485,,USD
2025-11-30,E00718,Voluntary Exit,Manager,1547532.9422868525,,MXN
2025-11-30,E00896,Voluntary Exit,Relocation,164461.79688348042,,GBP
2025-11-30,E00913,Voluntary Exit,Compensation,75493.94264862052,,EUR
2025-11-30,E01030,Voluntary Exit,Compensation,206549090.7743866,,COP
2025-11-30,E01331,Voluntary Exit,Compensation,86783.53856779938,,USD
2025-11-30,E01351,Voluntary Exit,Compensation,68406.8469406874,,GBP
2025-11-30,E01513,Voluntary Exit,Career Growth,165505.66027334545,,SGD
2025-11-30,E01602,Voluntary Exit,Compensation,110518.07735033233,,GBP
2025-11-30,E01626,Voluntary Exit,Compensation,148227.0490224949,,USD
2025-11-30,E01830,Voluntary Exit,Work-life Balance,175090.16775445468,,SGD
2025-11-30,E01952,Involuntary Exit,Performance,90070.56485762302,,SGD
2025-11-30,E01964,Voluntary Exit,Compensation,73302.44261984603,,EUR
2025-11-30,E01971,Voluntary Exit,Other,104744.94215555153,,USD
2025-11-30,E02088,Involuntary Exit,Performance,216590.3509431147,,SGD
2025-11-30,E02182,Voluntary Exit,Career Growth,62144.40902792553,,USD
2025-11-30,E02589,Voluntary Exit,Career Growth,78008.03900510441,,USD
2025-11-30,E02655,Voluntary Exit,Compensation,116811.04167104202,,EUR
2025-11-30,E02667,Voluntary Exit,Work-life Balance,1242140.4510743073,,MXN
2025-11-30,E02713,Voluntary Exit,Compensation,127284.34069769378,,USD
2025-11-30,E02725,Voluntary Exit,Compensation,199022235.20458004,,COP
2025-11-30,E02855,Voluntary Exit,Work-life Balance,47003.79305787232,,USD
2025-11-30,E03113,Voluntary Exit,Compensation,1313068.614020427,,MXN
2025-11-30,E03341,Voluntary Exit,Compensation,563818.9049421365,,MXN
2025-11-30,E03409,Involuntary Exit,Performance,383634.36298626417,,BRL
2025-11-30,E03443,Voluntary Exit,Compensation,137848434.30356398,,COP
2025-11-30,E03525,Voluntary Exit,Career Growth,981143.024860159,,MXN
2025-11-30,E03625,Voluntary Exit,Compensation,214204.10280382825,,USD
2025-11-30,E03786,Voluntary Exit,Manager,172969.5137550044,,SGD
2025-11-30,E03945,Voluntary Exit,Compensation,174922934.24462408,,COP
2025-11-30,E04161,Voluntary Exit,Work-life Balance,337592.65261390194,,BRL
2025-11-30,E04195,Involuntary Exit,Performance,101220100.8852465,,COP
2025-11-30,E04581,Voluntary Exit,Compensation,97910.37147263893,,SGD
2025-11-30,E04615,Voluntary Exit,Relocation,153918.20248491634,,GBP
2025-11-30,E04633,Voluntary Exit,Compensation,122658.49672338116,,EUR
2025-11-30,E04636,Voluntary Exit,Manager,189484.99601825574,,USD
2025-11-30,E04665,Voluntary Exit,Career Growth,289349143.51750064,,COP
2025-11-30,E04824,Involuntary Exit,Restructuring,210045601.65917727,,COP
2025-11-30,E04870,Voluntary Exit,Career Growth,112809.87767091586,,SGD
2025-11-30,E04888,Involuntary Exit,Performance,336732.02571795497,,BRL
2025-11-30,E04979,Voluntary Exit,Compensation,1518255.2000875585,,MXN
2025-11-30,E05100,Voluntary Exit,Manager,147587.66919971484,,EUR
2025-11-30,E05190,Voluntary Exit,Compensation,179775726.409404,,COP
2025-11-30,E05259,Hire,Backfill,,154102995.99753672,COP
2025-11-30,E05260,Hire,Backfill,,141726800.77091834,COP
2025-11-30,E05261,Hire,Backfill,,163061430.43947643,COP
2025-11-30,E05262,Hire,Backfill,,101800.53887707548,SGD
2025-11-30,E05263,Hire,Backfill,,101051.02590298843,SGD
2025-11-30,E05264,Hire,Backfill,,102957.95525706587,SGD
2025-11-30,E05265,Hire,Span Rebalance,,112341.92398104607,EUR
2025-11-30,E05266,Hire,Span Rebalance,,221937916.72409883,COP
2025-11-30,E05267,Hire,Span Rebalance,,158313.99168479504,SGD
2025-11-30,E05268,Hire,Span Rebalance,,96794.0262869084,EUR
2025-11-30,E05269,Hire,Span Rebalance,,168322.44147009432,SGD
2025-11-30,E05270,Hire,New Position,,475918.6242513526,BRL
2025-11-30,E05271,Hire,New Position,,130640.09003159628,USD
2025-11-30,E05272,Hire,New Position,,186368.04843388387,USD
2025-11-30,E05273,Hire,New Position,,63562.60875269417,USD
2025-11-30,E05274,Hire,New Position,,157522.89467595116,SGD
2025-11-30,E05275,Hire,New Position,,104609.8654460078,USD
2025-11-30,E05276,Hire,New Position,,56390.837325505076,USD
2025-11-30,E05277,Hire,New Position,,249281.40374993483,BRL
2025-11-30,E05278,Hire,New Position,,224148674.67044792,COP
2025-11-30,E05279,Hire,New Position,,112007.79482298148,GBP
2025-11-30,E05280,Hire,New Position,,108588.3209517803,USD
2025-11-30,E05281,Hire,New Position,,95680.31748718876,USD
2025-11-30,E05282,Hire,New Position,,123916.61752726075,SGD
2025-11-30,E05283,Hire,New Position,,90949.67158920516,SGD
2025-11-30,E05284,Hire,New Position,,82422.183192647,USD
2025-11-30,E05285,Hire,New Position,,120672702.45645347,COP
2025-11-30,E05286,Hire,New Position,,155834.90348911865,EUR
2025-11-30,E05287,Hire,New Position,,153993313.29868105,COP
2025-11-30,E05288,Hire,New Position,,99119.87880703592,USD
2025-11-30,E05289,Hire,New Position,,189674.9214204087,USD
2025-11-30,E05290,Hire,New Position,,170850.24485769434,USD
2025-11-30,E05291,Hire,New Position,,229863.1559771494,SGD
2025-11-30,E05292,Hire,New Position,,203781.73324649327,SGD
2025-11-30,E05293,Hire,New Position,,125274512.55451682,COP
2025-11-30,E05294,Hire,New Position,,171303.3593075504,USD
2025-11-30,E05295,Hire,New Position,,84570.07111374366,USD
2025-11-30,E05296,Hire,New Position,,304419.9727703502,USD
2025-11-30,E05297,Hire,New Position,,71591.10180872807,USD
2025-11-30,E05298,Hire,New Position,,160721.9827401188,USD
2025-11-30,E05299,Hire,New Position,,189612095.10247695,COP
2025-11-30,E05300,Hire,New Position,,208400.84980445076,SGD
2025-11-30,E05301,Hire,New Position,,393696.134416686,BRL
2025-11-30,E05302,Hire,New Position,,262022.82580144337,BRL
2025-11-30,E05303,Hire,New Position,,116732345.69150421,COP
2025-11-30,E05304,Hire,New Position,,158848338.13694033,COP
2025-11-30,E05305,Hire,New Position,,93553.21732752591,USD
2025-11-30,E05306,Hire,New Position,,84912.4253251977,SGD
2025-11-30,E05307,Hire,New Position,,155522875.3311322,COP
2025-11-30,E05308,Hire,New Position,,81773.06420693376,EUR
2025-11-30,E05309,Hire,New Position,,215681851.44305366,COP
2025-11-30,E05310,Hire,New Position,,121351.4592900896,EUR
2025-11-30,E05311,Hire,New Position,,213828.67316406313,USD
2025-11-30,E05312,Hire,New Position,,135597.07184868396,USD
2025-11-30,E05313,Hire,New Position,,221170269.152362,COP
2025-11-30,E05314,Hire,New Position,,189222444.40439373,COP
2025-11-30,E05315,Hire,New Position,,156877.56624165547,SGD
2025-11-30,E05316,Hire,New Position,,132184146.89825267,COP
2025-12-31,E00054,Promotion,Career Progression,50318.26402266958,56923.163830804246,GBP
2025-12-31,E00109,Promotion,Career Progression,187945.87235788567,213354.39826370793,SGD
2025-12-31,E00148,Promotion,Career Progression,148577.4563195451,169630.84685494544,EUR
2025-12-31,E00173,Promotion,Career Progression,1036319.5555690362,1188545.7257740723,MXN
2025-12-31,E00385,Promotion,Career Progression,105233.43191925588,119011.87185553508,USD
2025-12-31,E00869,Promotion,Career Progression,75233.31375212329,86326.12228119634,EUR
2025-12-31,E01042,Promotion,Career Progression,106576.23862443978,117252.53019747682,EUR
2025-12-31,E01096,Promotion,Career Progression,168532385.39555907,188151448.3342892,COP
2025-12-31,E01285,Promotion,Career Progression,127578.80835042075,145733.85368831814,SGD
2025-12-31,E01610,Promotion,Career Progression,230331441.61790612,253604072.11146724,COP
2025-12-31,E01611,Promotion,Career Progression,154163051.38580889,171073506.57933366,COP
2025-12-31,E02013,Promotion,Career Progression,111576.31421612529,123519.17011087005,GBP
2025-12-31,E02470,Promotion,Career Progression,152915418.5866916,175440789.7931866,COP
2025-12-31,E02876,Promotion,Career Progression,121341759.70889868,135702534.5676874,COP
2025-12-31,E03011,Promotion,Career Progression,149014.9588561468,167177.8554907561,SGD
2025-12-31,E03103,Promotion,Career Progression,904068.5170504282,1007780.769084195,MXN
2025-12-31,E03159,Promotion,Career Progression,171915.87147205247,189903.54205327932,USD
2025-12-31,E03271,Promotion,Career Progression,92571731.50523603,105591575.77020214,COP
2025-12-31,E03300,Promotion,Career Progression,75993.0077523244,86535.47147589197,EUR
2025-12-31,E03690,Promotion,Career Progression,95254.53110963947,103586.37478164044,SGD
2025-12-31,E03741,Promotion,Career Progression,254182398.9796491,277573062.26451826,COP
2025-12-31,E03746,Promotion,Career Progression,50881.78098636366,57649.63537959151,EUR
2025-12-31,E03824,Promotion,Career Progression,95851.91251355594,103735.03305343742,USD
2025-12-31,E04015,Promotion,Career Progression,1148050.3750148127,1310996.2185470476,MXN
2025-12-31,E04035,Promotion,Career Progression,128381.29706106114,145326.36385732907,GBP
2025-12-31,E04448,Promotion,Career Progression,328390.9975421614,374626.13760329515,BRL
2025-12-31,E04621,Promotion,Career Progression,117980.41418530591,128820.94661940311,EUR
2025-12-31,E04681,Promotion,Career Progression,132062.6510515205,144757.76128370423,GBP
2025-12-31,E05102,Promotion,Career Progression,171329.79000820455,195601.7784491729,EUR
2025-12-31,E05120,Promotion,Career Progression,72973.06899247128,78849.33377031329,GBP
2025-12-31,E05206,Promotion,Career Progression,131692.99019794533,148281.97274036906,EUR
2025-12-31,E00359,Voluntary Exit,Relocation,64056.61683637765,,USD
2025-12-31,E00501,Voluntary Exit,Manager,87740.86397982508,,USD
2025-12-31,E00715,Voluntary Exit,Compensation,183295.54026231146,,USD
2025-12-31,E00823,Voluntary Exit,Compensation,201595.1156354564,,SGD
2025-12-31,E00917,Involuntary Exit,Restructuring,268486276.3361165,,COP
2025-12-31,E01269,Voluntary Exit,Career Growth,119187.3729279646,,SGD
2025-12-31,E01288,Voluntary Exit,Manager,686036.2826221302,,MXN
2025-12-31,E01496,Involuntary Exit,Restructuring,118561.20082254814,,EUR
2025-12-31,E01517,Voluntary Exit,Career Growth,1102074.650610582,,MXN
2025-12-31,E01737,Voluntary Exit,Compensation,238988204.55336758,,COP
2025-12-31,E02099,Voluntary Exit,Career Growth,171953.73149263195,,SGD
2025-12-31,E02111,Involuntary Exit,Restructuring,92721.54914556615,,SGD
