snapshot_date,employee_id,city,business_unit,department,job_code,job_level,manager_id,currency_code,base_salary_local,variable_target_pct,fte
2025-07-31,E04330,Bogotá,Technology,Data & Analytics,DAT,IC4,E04800,COP,195653859.47,0.1,1.0
2025-07-31,E04331,Bogotá,Technology,Data & Analytics,DAT,IC4,E04815,COP,200561328.63,0.1,1.0
2025-07-31,E04332,Bogotá,Technology,Data & Analytics,DAT,IC4,E04855,COP,198857300.98,0.1,1.0
2025-07-31,E04334,Bogotá,Technology,Data & Analytics,DAT,IC3,E04856,COP,143796483.77,0.1,1.0
2025-07-31,E04336,Bogotá,Technology,Data & Analytics,DAT,IC4,E04877,COP,177589143.35,0.1,1.0
2025-07-31,E04337,Bogotá,Technology,Data & Analytics,DAT,IC5,E00062,COP,221101492.5,0.1,1.0
2025-07-31,E04338,Bogotá,Technology,Data & Analytics,DAT,IC3,E00189,COP,158020529.33,0.1,1.0
2025-07-31,E04339,Bogotá,Technology,Data & Analytics,DAT,IC4,E00515,COP,191108100.18,0.1,1.0
2025-07-31,E04340,Bogotá,Technology,Data & Analytics,DAT,IC3,E00797,COP,156484337.16,0.1,1.0
2025-07-31,E04341,Bogotá,Technology,Data & Analytics,DAT,IC4,E01341,COP,207278743.35,0.1,1.0
2025-07-31,E04342,Bogotá,Technology,Data & Analytics,DAT,IC4,E01380,COP,183835992.97,0.1,1.0
2025-07-31,E04343,Bogotá,Technology,Data & Analytics,DAT,IC4,E01748,COP,198322754.45,0.1,1.0
2025-07-31,E04344,Bogotá,Technology,Data & Analytics,DAT,IC4,E01835,COP,191042917.73,0.1,1.0
2025-07-31,E04345,Bogotá,Technology,Data & Analytics,DAT,IC4,E02121,COP,194389712.1,0.1,1.0
2025-07-31,E04346,Bogotá,Technology,Data & Analytics,DAT,IC3,E02755,COP,156119323.37,0.1,1.0
2025-07-31,E04347,Bogotá,Technology,Data & Analytics,DAT,IC3,E02788,COP,151228570.03,0.1,0.5
2025-07-31,E04348,Bogotá,Technology,Data & Analytics,DAT,IC4,E03618,COP,196589094.48,0.1,1.0
2025-07-31,E04349,Bogotá,Technology,Data & Analytics,DAT,IC3,E03773,COP,139831175.52,0.1,1.0
2025-07-31,E04350,Bogotá,Technology,Data & Analytics,DAT,IC4,E03920,COP,182265830.12,0.1,1.0
2025-07-31,E04351,Bogotá,Technology,Data & Analytics,DAT,IC4,E04662,COP,175674409.79,0.1,1.0
2025-07-31,E04352,Bogotá,Technology,Data & Analytics,DAT,IC5,E04663,COP,205712719.09,0.1,1.0
2025-07-31,E04355,Bogotá,Technology,Data & Analytics,DAT,IC4,E04665,COP,197911779.32,0.1,1.0
2025-07-31,E04356,Dublin,Technology,Platform Engineering,ENG,IC5,E04777,EUR,143693.74,0.1,1.0
2025-07-31,E04357,Dublin,Technology,Platform Engineering,ENG,IC5,E00209,EUR,137445.36,0.1,1.0
2025-07-31,E04360,Dublin,Technology,Platform Engineering,ENG,IC5,E00269,EUR,148281.46,0.1,1.0
2025-07-31,E04361,Dublin,Technology,Platform Engineering,ENG,IC5,E00277,EUR,142675.08,0.1,0.8
2025-07-31,E04362,Dublin,Technology,Infrastructure,ENG,IC5,E04745,EUR,130998.29,0.1,1.0
2025-07-31,E04363,Dublin,Technology,Platform Engineering,ENG,IC5,E00772,EUR,157085.98,0.1,1.0
2025-07-31,E04364,Dublin,Technology,Platform Engineering,ENG,IC5,E01866,EUR,136611.92,0.1,1.0
2025-07-31,E04365,Dublin,Technology,Infrastructure,ENG,IC5,E04950,EUR,139790.9,0.1,1.0
2025-07-31,E04366,Dublin,Technology,Platform Engineering,ENG,IC5,E02185,EUR,129406.61,0.1,0.5
2025-07-31,E04367,Dublin,Technology,Platform Engineering,ENG,IC5,E02527,EUR,145540.46,0.1,1.0
2025-07-31,E04368,Dublin,Technology,Platform Engineering,ENG,IC5,E03453,EUR,144673.94,0.1,1.0
2025-07-31,E04369,Dublin,Technology,Platform Engineering,ENG,IC5,E04619,EUR,135071.08,0.1,1.0
2025-07-31,E04370,Dublin,Technology,Platform Engineering,ENG,IC5,E04620,EUR,140915.96,0.1,1.0
2025-07-31,E04371,Dublin,Technology,Infrastructure,ENG,IC5,E01006,EUR,151039.61,0.1,1.0
2025-07-31,E04372,Dublin,Technology,Platform Engineering,ENG,IC6,E04621,EUR,157229.88,0.1,1.0
2025-07-31,E04375,Dublin,Technology,Platform Engineering,ENG,IC5,E04622,EUR,163286.46,0.1,1.0
2025-07-31,E04376,Dublin,Technology,Platform Engineering,ENG,IC5,E04623,EUR,139034.39,0.1,1.0
2025-07-31,E04378,Dublin,Technology,Platform Engineering,ENG,IC5,E04624,EUR,147457.03,0.1,1.0
2025-07-31,E04379,Dublin,Technology,Platform Engineering,ENG,IC5,E04625,EUR,141876.78,0.1,1.0
2025-07-31,E04380,Dublin,Technology,Infrastructure,ENG,IC5,E01015,EUR,146670.99,0.1,0.8
2025-07-31,E04381,Dublin,Technology,Infrastructure,ENG,IC5,E04123,EUR,166691.62,0.1,1.0
2025-07-31,E04382,Dublin,Technology,Platform Engineering,ENG,IC5,E04777,EUR,131307.92,0.1,1.0
2025-07-31,E04383,Dublin,Technology,Infrastructure,ENG,IC6,E04234,EUR,135896.44,0.1,0.5
2025-07-31,E04384,Dublin,Technology,Infrastructure,ENG,IC5,E04740,EUR,133753.77,0.1,1.0
2025-07-31,E04385,Dublin,Technology,Platform Engineering,ENG,IC5,E00209,EUR,143036.08,0.1,1.0
2025-07-31,E04386,Dublin,Technology,Platform Engineering,ENG,IC6,E00269,EUR,151130.72,0.1,1.0
2025-07-31,E04387,Dublin,Technology,Platform Engineering,ENG,IC5,E00277,EUR,130243.37,0.1,1.0
2025-07-31,E04388,Dublin,Technology,Platform Engineering,ENG,IC5,E00772,EUR,164168.08,0.1,1.0
2025-07-31,E04389,Dublin,Technology,Platform Engineering,ENG,IC5,E01866,EUR,131222.88,0.1,1.0
2025-07-31,E04390,Dublin,Technology,Platform Engineering,ENG,IC5,E02185,EUR,134067.46,0.1,1.0
2025-07-31,E04392,Dublin,Technology,Platform Engineering,ENG,IC5,E02527,EUR,130848.39,0.1,1.0
2025-07-31,E04393,Dublin,Technology,Platform Engineering,ENG,IC6,E03453,EUR,136989.28,0.1,1.0
2025-07-31,E04394,Dublin,Technology,Platform Engineering,ENG,IC5,E04619,EUR,153679.79,0.1,1.0
2025-07-31,E04396,Dublin,Technology,Platform Engineering,ENG,IC5,E04620,EUR,139706.4,0.1,1.0
2025-07-31,E04397,Dublin,Technology,Infrastructure,ENG,IC5,E04741,EUR,140567.66,0.1,1.0
2025-07-31,E04399,Dublin,Technology,Platform Engineering,ENG,IC5,E04621,EUR,142628.43,0.1,1.0
2025-07-31,E04400,Dublin,Technology,Infrastructure,ENG,IC5,E04742,EUR,133331.14,0.1,1.0
2025-07-31,E04402,Dublin,Technology,Platform Engineering,ENG,IC5,E04622,EUR,145252.0,0.1,1.0
2025-07-31,E04403,Dublin,Technology,Platform Engineering,ENG,IC5,E04623,EUR,144035.79,0.1,1.0
2025-07-31,E04404,Dublin,Technology,Infrastructure,ENG,IC5,E04743,EUR,147773.59,0.1,1.0
2025-07-31,E04405,Dublin,Technology,Platform Engineering,ENG,IC5,E04624,EUR,143369.92,0.1,1.0
2025-07-31,E04406,Dublin,Technology,Platform Engineering,ENG,IC5,E04625,EUR,143161.79,0.1,1.0
2025-07-31,E04407,Dublin,Technology,Platform Engineering,ENG,IC5,E04777,EUR,142696.46,0.1,1.0
2025-07-31,E04408,Dublin,Technology,Infrastructure,ENG,IC5,E04744,EUR,138323.32,0.1,1.0
2025-07-31,E04409,Dublin,Technology,Platform Engineering,ENG,IC5,E00209,EUR,146117.08,0.1,1.0
2025-07-31,E04411,Dublin,Technology,Infrastructure,ENG,IC5,E04745,EUR,148485.23,0.1,1.0
2025-07-31,E04413,Dublin,Technology,Platform Engineering,ENG,IC5,E00269,EUR,140588.03,0.1,1.0
2025-07-31,E04414,Dublin,Technology,Infrastructure,ENG,IC5,E04950,EUR,140479.22,0.1,1.0
2025-07-31,E04415,Dublin,Technology,Infrastructure,ENG,IC5,E01006,EUR,157523.32,0.1,1.0
2025-07-31,E04417,Dublin,Technology,Platform Engineering,ENG,IC5,E00772,EUR,131843.42,0.1,1.0
2025-07-31,E04418,Dublin,Technology,Infrastructure,ENG,IC5,E01015,EUR,140045.0,0.1,1.0
2025-07-31,E04419,Dublin,Technology,Infrastructure,ENG,IC6,E04123,EUR,157523.52,0.1,1.0
2025-07-31,E04421,Dublin,Technology,Infrastructure,ENG,IC5,E04234,EUR,138566.68,0.1,1.0
2025-07-31,E04422,Dublin,Technology,Platform Engineering,ENG,IC5,E01866,EUR,141223.34,0.1,1.0
2025-07-31,E04423,Dublin,Technology,Platform Engineering,ENG,IC5,E02185,EUR,140119.01,0.1,1.0
2025-07-31,E04424,Dublin,Technology,Infrastructure,ENG,IC5,E04740,EUR,133212.65,0.1,0.8
2025-07-31,E04426,Dublin,Technology,Platform Engineering,ENG,IC5,E02527,EUR,143705.08,0.1,1.0
2025-07-31,E04427,Dublin,Technology,Platform Engineering,ENG,IC5,E03453,EUR,170593.39,0.1,1.0
2025-07-31,E04428,Dublin,Technology,Infrastructure,ENG,IC5,E04741,EUR,140574.87,0.1,1.0
2025-07-31,E04429,Dublin,Technology,Platform Engineering,ENG,IC5,E04619,EUR,139146.38,0.1,1.0
2025-07-31,E04430,Dublin,Technology,Platform Engineering,ENG,IC5,E04620,EUR,133679.59,0.1,1.0
2025-07-31,E04431,Dublin,Technology,Infrastructure,ENG,IC5,E04742,EUR,146334.71,0.1,1.0
2025-07-31,E04432,Dublin,Technology,Infrastructure,ENG,IC5,E04743,EUR,160247.55,0.1,1.0
2025-07-31,E04433,Dublin,Technology,Infrastructure,ENG,IC5,E04744,EUR,135128.12,0.1,1.0
2025-07-31,E04434,Dublin,Technology,Platform Engineering,ENG,IC5,E04621,EUR,176121.9,0.1,1.0
2025-07-31,E04435,Dublin,Technology,Platform Engineering,ENG,IC5,E04622,EUR,151032.98,0.1,1.0
2025-07-31,E04436,São Paulo,Commercial,Sales,SAL,M1,E04519,BRL,369439.62,0.41,1.0
2025-07-31,E04437,São Paulo,Commercial,Sales,SAL,IC3,E04865,BRL,271703.7,0.41,1.0
2025-07-31,E04438,São Paulo,Commercial,Account Management,SAL,IC3,E04460,BRL,243444.49,0.41,0.5
2025-07-31,E04439,São Paulo,Commercial,Sales,SAL,IC4,E04888,BRL,313915.43,0.41,1.0
2025-07-31,E04440,São Paulo,Commercial,Sales,SAL,IC4,E04898,BRL,315485.96,0.41,1.0
2025-07-31,E04441,São Paulo,Commercial,Sales,SAL,IC4,E04901,BRL,320973.29,0.41,1.0
2025-07-31,E04442,São Paulo,Commercial,Sales,SAL,IC4,E02125,BRL,320135.5,0.41,1.0
2025-07-31,E04444,São Paulo,Commercial,Sales,SAL,IC3,E02688,BRL,257212.13,0.41,1.0
2025-07-31,E04445,São Paulo,Commercial,Account Management,SAL,IC4,E04481,BRL,299406.83,0.41,1.0
2025-07-31,E04446,São Paulo,Commercial,Account Management,SAL,IC5,E04494,BRL,334361.1,0.41,1.0
2025-07-31,E04447,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,308064.32,0.41,1.0
2025-07-31,E04448,São Paulo,Commercial,Sales,SAL,IC4,E04436,BRL,328391.0,0.41,0.5
2025-07-31,E04449,São Paulo,Commercial,Account Management,SAL,IC4,E04495,BRL,321018.34,0.41,1.0
2025-07-31,E04450,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,347131.66,0.41,1.0
2025-07-31,E04451,São Paulo,Commercial,Sales,SAL,IC4,E04447,BRL,314033.54,0.41,1.0
2025-07-31,E04452,São Paulo,Commercial,Sales,SAL,IC4,E04450,BRL,296330.4,0.41,1.0
2025-07-31,E04453,São Paulo,Commercial,Sales,SAL,IC4,E04465,BRL,342193.03,0.41,1.0
2025-07-31,E04454,São Paulo,Commercial,Sales,SAL,IC3,E04468,BRL,248326.0,0.41,1.0
2025-07-31,E04456,São Paulo,Commercial,Sales,SAL,IC3,E04476,BRL,252629.7,0.41,1.0
2025-07-31,E04457,São Paulo,Commercial,Sales,SAL,IC4,E04483,BRL,331977.75,0.41,1.0
2025-07-31,E04458,São Paulo,Commercial,Sales,SAL,IC3,E04484,BRL,264904.5,0.41,1.0
2025-07-31,E04459,São Paulo,Commercial,Sales,SAL,IC4,E04489,BRL,346998.74,0.41,1.0
2025-07-31,E04460,São Paulo,Commercial,Account Management,SAL,M1,E04495,BRL,352932.2,0.41,1.0
2025-07-31,E04461,São Paulo,Commercial,Sales,SAL,IC3,E04496,BRL,272443.74,0.41,1.0
2025-07-31,E04463,São Paulo,Commercial,Sales,SAL,IC4,E04508,BRL,302072.11,0.41,1.0
2025-07-31,E04464,São Paulo,Commercial,Sales,SAL,IC4,E04510,BRL,325896.73,0.41,0.8
2025-07-31,E04465,São Paulo,Commercial,Sales,SAL,M1,E04519,BRL,331766.03,0.41,0.8
2025-07-31,E04466,São Paulo,Commercial,Sales,SAL,IC4,E04513,BRL,338028.9,0.41,1.0
2025-07-31,E04467,São Paulo,Commercial,Account Management,SAL,IC3,E04505,BRL,250720.38,0.41,1.0
2025-07-31,E04468,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,348224.08,0.41,1.0
2025-07-31,E04469,São Paulo,Commercial,Sales,SAL,IC3,E04514,BRL,266033.0,0.41,1.0
2025-07-31,E04470,São Paulo,Commercial,Account Management,SAL,IC4,E04520,BRL,317391.1,0.41,1.0
2025-07-31,E04471,São Paulo,Commercial,Sales,SAL,IC3,E04515,BRL,259873.88,0.41,1.0
2025-07-31,E04472,São Paulo,Commercial,Sales,SAL,IC3,E04517,BRL,266745.91,0.41,1.0
2025-07-31,E04473,São Paulo,Commercial,Account Management,SAL,IC3,E04526,BRL,243624.91,0.41,1.0
2025-07-31,E04476,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,370067.89,0.41,1.0
2025-07-31,E04477,São Paulo,Commercial,Account Management,SAL,IC5,E04847,BRL,338836.42,0.41,1.0
2025-07-31,E04478,São Paulo,Commercial,Sales,SAL,IC4,E04518,BRL,325680.49,0.41,1.0
2025-07-31,E04479,São Paulo,Commercial,Sales,SAL,IC4,E04519,BRL,266707.23,0.41,1.0
2025-07-31,E04480,São Paulo,Commercial,Sales,SAL,IC4,E04865,BRL,346326.26,0.41,1.0
2025-07-31,E04481,São Paulo,Commercial,Account Management,SAL,M1,E04495,BRL,327368.53,0.41,0.5
2025-07-31,E04483,São Paulo,Commercial,Sales,SAL,M1,E04519,BRL,336843.73,0.41,1.0
2025-07-31,E04484,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,354581.45,0.41,1.0
2025-07-31,E04485,São Paulo,Commercial,Account Management,SAL,IC5,E04849,BRL,355409.11,0.41,1.0
2025-07-31,E04487,São Paulo,Commercial,Account Management,SAL,IC4,E04899,BRL,304459.22,0.41,1.0
2025-07-31,E04488,São Paulo,Commercial,Sales,SAL,IC3,E04888,BRL,264551.6,0.41,1.0
2025-07-31,E04489,São Paulo,Commercial,Sales,SAL,M2,E02688,BRL,371864.31,0.41,1.0
2025-07-31,E04490,São Paulo,Commercial,Account Management,SAL,IC3,E04900,BRL,257049.42,0.41,1.0
2025-07-31,E04492,São Paulo,Commercial,Sales,SAL,IC4,E04898,BRL,336379.66,0.41,1.0
2025-07-31,E04493,São Paulo,Commercial,Sales,SAL,IC4,E04901,BRL,328866.78,0.41,1.0
2025-07-31,E04494,São Paulo,Commercial,Account Management,SAL,M1,E04489,BRL,362951.8,0.41,1.0
2025-07-31,E04495,São Paulo,Commercial,Account Management,SAL,M2,E02688,BRL,393767.72,0.41,1.0
2025-07-31,E04496,São Paulo,Commercial,Sales,SAL,M1,E04495,BRL,347281.36,0.41,1.0
2025-07-31,E04497,São Paulo,Commercial,Sales,SAL,IC3,E02125,BRL,270041.25,0.41,1.0
2025-07-31,E04498,São Paulo,Commercial,Sales,SAL,IC4,E02688,BRL,329162.83,0.41,1.0
2025-07-31,E04499,São Paulo,Commercial,Sales,SAL,IC4,E04436,BRL,339203.63,0.41,0.8
2025-07-31,E04500,São Paulo,Commercial,Account Management,SAL,IC4,E04460,BRL,312152.93,0.41,1.0
2025-07-31,E04501,São Paulo,Commercial,Sales,SAL,IC3,E04447,BRL,279821.96,0.41,1.0
2025-07-31,E04502,São Paulo,Commercial,Sales,SAL,IC4,E04450,BRL,333451.89,0.41,1.0
2025-07-31,E04503,São Paulo,Commercial,Sales,SAL,IC3,E04465,BRL,260883.02,0.41,1.0
2025-07-31,E04504,São Paulo,Commercial,Sales,SAL,IC4,E04468,BRL,343676.52,0.41,1.0
2025-07-31,E04505,São Paulo,Commercial,Account Management,SAL,M1,E04519,BRL,342618.56,0.41,1.0
2025-07-31,E04506,São Paulo,Commercial,Sales,SAL,IC4,E04476,BRL,346043.2,0.41,1.0
2025-07-31,E04507,São Paulo,Commercial,Account Management,SAL,IC4,E04481,BRL,299464.04,0.41,1.0
2025-07-31,E04508,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,344141.19,0.41,1.0
2025-07-31,E04510,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,320706.54,0.41,1.0
2025-07-31,E04511,São Paulo,Commercial,Sales,SAL,IC4,E04483,BRL,332254.68,0.41,1.0
2025-07-31,E04512,São Paulo,Commercial,Account Management,SAL,IC3,E04494,BRL,267901.81,0.41,1.0
2025-07-31,E04513,São Paulo,Commercial,Sales,SAL,M1,E04495,BRL,327357.4,0.41,1.0
2025-07-31,E04514,São Paulo,Commercial,Sales,SAL,M1,E04519,BRL,340467.73,0.41,1.0
2025-07-31,E04515,São Paulo,Commercial,Sales,SAL,M1,E04526,BRL,333500.21,0.41,0.5
2025-07-31,E04517,São Paulo,Commercial,Sales,SAL,M1,E04489,BRL,355711.11,0.41,1.0
2025-07-31,E04518,São Paulo,Commercial,Sales,SAL,M1,E04495,BRL,312287.63,0.41,1.0
2025-07-31,E04519,São Paulo,Commercial,Sales,SAL,M2,E02688,BRL,390284.22,0.41,0.5
2025-07-31,E04520,São Paulo,Commercial,Account Management,SAL,M1,E04519,BRL,324414.8,0.41,1.0
2025-07-31,E04521,São Paulo,Commercial,Account Management,SAL,IC4,E04495,BRL,335568.57,0.41,1.0
2025-07-31,E04522,São Paulo,Commercial,Sales,SAL,IC4,E04484,BRL,352592.56,0.41,1.0
2025-07-31,E04523,São Paulo,Commercial,Sales,SAL,IC4,E04489,BRL,303561.87,0.41,1.0
2025-07-31,E04524,São Paulo,Commercial,Sales,SAL,IC3,E04496,BRL,252182.96,0.41,1.0
2025-07-31,E04525,São Paulo,Commercial,Sales,SAL,IC4,E04508,BRL,313695.62,0.41,1.0
2025-07-31,E04526,São Paulo,Commercial,Account Management,SAL,M2,E02688,BRL,360671.6,0.41,1.0
2025-07-31,E04527,São Paulo,Commercial,Sales,SAL,IC4,E04510,BRL,319690.3,0.41,1.0
2025-07-31,E04528,São Paulo,Commercial,Sales,SAL,IC4,E04513,BRL,318757.24,0.41,1.0
2025-07-31,E04529,São Paulo,Commercial,Account Management,SAL,IC3,E04505,BRL,269423.52,0.41,1.0
2025-07-31,E04530,São Paulo,Commercial,Account Management,SAL,IC4,E04520,BRL,316279.15,0.41,1.0
2025-07-31,E04531,São Paulo,Commercial,Sales,SAL,IC3,E04514,BRL,277091.2,0.41,1.0
2025-07-31,E04532,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E02303,SGD,95932.46,0.1,1.0
2025-07-31,E04534,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,98980.9,0.1,1.0
2025-07-31,E04535,Singapore,Risk & Compliance,Risk Management,RSK,IC3,E03815,SGD,106267.65,0.1,1.0
2025-07-31,E04537,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01830,SGD,101786.87,0.1,1.0
2025-07-31,E04539,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,107792.38,0.1,1.0
2025-07-31,E04540,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,96479.12,0.1,1.0
2025-07-31,E04541,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,107463.0,0.1,1.0
2025-07-31,E04542,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,99965.81,0.1,1.0
2025-07-31,E04543,Singapore,Risk & Compliance,Fraud Operations,RSK,IC3,E02303,SGD,106154.16,0.1,1.0
2025-07-31,E04544,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,106438.09,0.1,1.0
2025-07-31,E04546,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,100171.6,0.1,1.0
2025-07-31,E04547,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01482,SGD,94596.12,0.1,1.0
2025-07-31,E04549,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,107863.74,0.1,1.0
2025-07-31,E04550,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,110404.16,0.1,1.0
2025-07-31,E04551,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01830,SGD,98929.51,0.1,1.0
2025-07-31,E04555,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E02303,SGD,104043.76,0.1,1.0
2025-07-31,E04556,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,93024.52,0.1,1.0
2025-07-31,E04557,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,92353.56,0.1,1.0
2025-07-31,E04560,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,101511.14,0.1,1.0
2025-07-31,E04561,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,109207.29,0.1,1.0
2025-07-31,E04563,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,99662.31,0.1,1.0
2025-07-31,E04566,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,101232.53,0.1,1.0
2025-07-31,E04567,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01482,SGD,101561.1,0.1,1.0
2025-07-31,E04569,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01830,SGD,95903.83,0.1,1.0
2025-07-31,E04570,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,102284.19,0.1,1.0
2025-07-31,E04571,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,104064.22,0.1,1.0
2025-07-31,E04572,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,98992.04,0.1,1.0
2025-07-31,E04573,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,98599.87,0.1,1.0
2025-07-31,E04574,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E02303,SGD,96260.91,0.1,1.0
2025-07-31,E04575,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01482,SGD,106271.73,0.1,1.0
2025-07-31,E04576,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,95316.18,0.1,1.0
2025-07-31,E04579,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01830,SGD,97231.94,0.1,1.0
2025-07-31,E04580,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,97118.55,0.1,1.0
2025-07-31,E04581,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,97910.37,0.1,1.0
2025-07-31,E04582,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,88234.8,0.1,1.0
2025-07-31,E04583,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,99854.08,0.1,1.0
2025-07-31,E04589,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,103161.64,0.1,1.0
2025-07-31,E04590,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,93226.46,0.1,1.0
2025-07-31,E04591,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,97085.27,0.1,1.0
2025-07-31,E04592,Singapore,Risk & Compliance,Fraud Operations,RSK,IC3,E02303,SGD,110498.13,0.1,1.0
2025-07-31,E04593,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,102010.25,0.1,0.8
2025-07-31,E04594,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,106102.7,0.1,1.0
2025-07-31,E04595,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,90928.42,0.1,1.0
2025-07-31,E04596,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01482,SGD,109657.32,0.1,1.0
2025-07-31,E04597,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03518,SGD,98196.57,0.1,1.0
2025-07-31,E04598,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01830,SGD,99865.71,0.1,1.0
2025-07-31,E04599,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E03815,SGD,101367.57,0.1,1.0
2025-07-31,E04600,Singapore,Risk & Compliance,Compliance,RSK,IC2,E02972,SGD,101064.08,0.1,1.0
2025-07-31,E04601,Singapore,Risk & Compliance,Compliance,RSK,IC2,E00145,SGD,96079.61,0.1,1.0
2025-07-31,E04603,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04641,SGD,97838.07,0.1,0.5
2025-07-31,E04605,Singapore,Risk & Compliance,Risk Management,RSK,IC2,E04642,SGD,103893.58,0.1,0.5
2025-07-31,E04606,Singapore,Risk & Compliance,Compliance,RSK,IC3,E01482,SGD,123345.29,0.1,1.0
2025-07-31,E04607,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E02303,SGD,97817.14,0.1,1.0
2025-07-31,E04611,Singapore,Risk & Compliance,Fraud Operations,RSK,IC2,E01316,SGD,104971.94,0.1,1.0
2025-07-31,E04613,Bogotá,Risk & Compliance,Fraud Operations,RSK,M2,E04799,COP,240841714.41,0.1,1.0
2025-07-31,E04614,London,Risk & Compliance,Risk Management,RSK,M1,E04759,GBP,127418.51,0.1,1.0
2025-07-31,E04615,London,Risk & Compliance,Risk Management,RSK,M3,,GBP,153918.2,0.1,1.0
2025-07-31,E04616,Bogotá,Risk & Compliance,Risk Management,RSK,M1,E04613,COP,181070200.45,0.1,1.0
2025-07-31,E04617,Bogotá,Risk & Compliance,Risk Management,RSK,M1,E04936,COP,198915486.59,0.1,1.0
2025-07-31,E04618,Bogotá,Risk & Compliance,Risk Management,RSK,M1,E01098,COP,197668451.54,0.1,1.0
2025-07-31,E04619,Dublin,Technology,Platform Engineering,ENG,M1,E03577,EUR,137199.94,0.1,1.0
2025-07-31,E04620,Dublin,Technology,Platform Engineering,ENG,M1,E03776,EUR,124508.74,0.1,1.0
2025-07-31,E04621,Dublin,Technology,Platform Engineering,ENG,M1,E04123,EUR,117980.41,0.1,0.8
2025-07-31,E04622,Dublin,Technology,Platform Engineering,ENG,M1,E04623,EUR,141513.91,0.1,1.0
2025-07-31,E04623,Dublin,Technology,Platform Engineering,ENG,M2,E04624,EUR,181435.71,0.1,1.0
2025-07-31,E04624,Dublin,Technology,Platform Engineering,ENG,M3,E00209,EUR,173146.69,0.1,0.5
2025-07-31,E04625,Dublin,Technology,Platform Engineering,ENG,M1,E04741,EUR,140371.81,0.1,1.0
2025-07-31,E04626,Dublin,Operations,Transaction Operations,OPS,M1,E03980,EUR,84283.98,0.05,1.0
2025-07-31,E04627,Dublin,Operations,Transaction Operations,OPS,M1,E00303,EUR,94933.26,0.05,1.0
2025-07-31,E04629,Dublin,Operations,Transaction Operations,OPS,M1,E02863,EUR,98636.58,0.05,1.0
